Slab_ID,Pour_Time,Ambient_Temp,Humidity,Water_Cement_Ratio,Time_Since_Pour,Strength
SLAB_3569,2026-01-17 21:22:06.519918,28.14,64.13,0.358,1022.79,127.57
SLAB_3570,2026-01-17 22:39:11.519918,38.67,61.63,0.503,1021.51,218.77
SLAB_3571,2026-01-18 00:51:49.519918,36.87,86.56,0.384,1019.3,204.34
SLAB_3572,2026-01-18 02:34:27.519918,40.1,63.48,0.476,1017.58,218.45
SLAB_3573,2026-01-18 07:52:04.519918,31.19,70.36,0.367,1012.29,155.0
SLAB_3574,2026-01-18 10:39:44.519918,33.96,52.7,0.539,1009.5,155.82
SLAB_3575,2026-01-18 12:04:50.519918,33.11,80.89,0.408,1008.08,173.54
SLAB_3576,2026-01-18 13:13:42.519918,44.68,69.26,0.395,1006.93,300.67
SLAB_3577,2026-01-18 14:06:21.519918,30.84,84.5,0.376,1006.05,158.21
SLAB_3578,2026-01-18 14:19:34.519918,30.9,82.94,0.539,1005.83,146.94
SLAB_3579,2026-01-18 19:31:27.519918,32.09,51.83,0.492,1000.63,143.96
SLAB_3580,2026-01-18 23:36:28.519918,36.29,79.36,0.498,996.55,188.41
SLAB_3581,2026-01-19 00:06:08.519918,30.05,84.0,0.45,996.06,145.77
SLAB_3582,2026-01-19 01:27:23.519918,43.31,59.04,0.445,994.7,266.81
SLAB_3583,2026-01-19 10:51:36.519918,30.31,49.49,0.372,985.3,149.78
SLAB_3584,2026-01-19 13:34:24.519918,42.92,40.14,0.462,982.59,262.86
SLAB_3585,2026-01-19 14:59:37.519918,27.07,64.8,0.399,981.17,115.32
SLAB_3586,2026-01-19 20:28:49.519918,38.13,59.38,0.545,975.68,208.31
SLAB_3587,2026-01-19 21:12:13.519918,43.14,70.52,0.509,974.96,252.78
SLAB_3588,2026-01-19 22:26:17.519918,28.37,50.34,0.433,973.72,121.61
SLAB_3589,2026-01-19 22:54:07.519918,44.37,87.28,0.38,973.26,306.58
SLAB_3590,2026-01-20 02:49:49.519918,34.06,54.18,0.507,969.33,171.14
SLAB_3591,2026-01-20 09:03:46.519918,43.91,52.45,0.374,963.1,284.01
SLAB_3592,2026-01-20 10:01:31.519918,38.54,66.44,0.388,962.13,215.31
SLAB_3593,2026-01-20 10:41:09.519918,31.03,67.44,0.392,961.47,147.95
SLAB_3594,2026-01-20 13:17:34.519918,28.77,51.83,0.461,958.87,125.5
SLAB_3595,2026-01-20 14:33:24.519918,31.07,54.95,0.507,957.6,139.26
SLAB_3596,2026-01-20 15:48:53.519918,26.86,49.33,0.413,956.34,114.18
SLAB_3597,2026-01-20 16:34:54.519918,27.88,79.52,0.367,955.58,131.66
SLAB_3598,2026-01-20 18:54:52.519918,27.09,82.35,0.443,953.24,126.37
SLAB_3599,2026-01-20 18:56:49.519918,33.46,65.43,0.5,953.21,159.48
SLAB_3600,2026-01-20 21:29:18.519918,40.91,79.27,0.394,950.67,242.14
SLAB_3601,2026-01-21 01:14:49.519918,27.83,80.48,0.394,946.91,132.97
SLAB_3602,2026-01-21 03:14:18.519918,27.61,47.61,0.539,944.92,118.42
SLAB_3603,2026-01-21 07:07:24.519918,37.87,93.14,0.541,941.04,214.65
SLAB_3604,2026-01-21 07:43:42.519918,28.94,85.16,0.548,940.43,124.51
SLAB_3605,2026-01-21 07:56:54.519918,26.95,51.25,0.512,940.21,109.35
SLAB_3606,2026-01-21 09:40:46.519918,28.34,50.24,0.388,938.48,128.73
SLAB_3607,2026-01-21 10:23:16.519918,43.47,46.91,0.392,937.77,276.52
SLAB_3608,2026-01-21 12:46:55.519918,41.43,47.61,0.418,935.38,244.82
SLAB_3609,2026-01-21 13:45:12.519918,32.08,81.15,0.414,934.41,161.13
SLAB_3610,2026-01-21 14:13:54.519918,38.12,65.83,0.541,933.93,195.83
SLAB_3611,2026-01-21 14:44:43.519918,35.75,83.06,0.508,933.41,185.15
SLAB_3612,2026-01-21 14:48:03.519918,38.54,81.04,0.495,933.36,217.41
SLAB_3613,2026-01-21 16:08:54.519918,38.65,73.25,0.387,932.01,221.43
SLAB_3614,2026-01-21 17:51:33.519918,37.57,77.75,0.532,930.3,203.82
SLAB_3615,2026-01-21 22:48:31.519918,30.32,41.01,0.516,925.35,133.08
SLAB_3616,2026-01-21 23:42:22.519918,25.78,57.15,0.383,924.45,111.04
SLAB_3617,2026-01-22 03:37:53.519918,34.11,75.08,0.524,920.53,164.9
SLAB_3618,2026-01-22 03:53:29.519918,42.82,40.51,0.404,920.27,259.42
SLAB_3619,2026-01-22 04:40:02.519918,36.39,41.81,0.366,919.49,184.79
SLAB_3620,2026-01-22 06:57:57.519918,41.65,86.85,0.481,917.19,256.39
SLAB_3621,2026-01-22 12:31:08.519918,44.83,77.62,0.481,911.64,301.08
SLAB_3622,2026-01-22 15:35:16.519918,28.27,54.6,0.369,908.57,127.47
SLAB_3623,2026-01-22 16:09:16.519918,38.84,77.84,0.414,908.0,213.48
SLAB_3624,2026-01-22 17:44:48.519918,38.49,83.59,0.549,906.41,219.58
SLAB_3625,2026-01-22 18:20:40.519918,44.6,56.87,0.486,905.81,274.22
SLAB_3626,2026-01-22 22:27:47.519918,44.71,41.98,0.496,901.7,266.27
SLAB_3627,2026-01-23 01:58:45.519918,38.73,91.3,0.393,898.18,224.7
SLAB_3628,2026-01-23 03:14:15.519918,29.87,58.98,0.366,896.92,144.96
SLAB_3629,2026-01-23 03:59:19.519918,40.97,45.86,0.405,896.17,235.7
SLAB_3630,2026-01-23 12:54:39.519918,27.14,67.05,0.4,887.25,122.84
SLAB_3631,2026-01-23 14:31:51.519918,40.61,82.27,0.397,885.63,244.82
SLAB_3632,2026-01-23 14:49:49.519918,43.2,52.19,0.389,885.33,261.47
SLAB_3633,2026-01-23 16:57:40.519918,32.66,54.82,0.465,883.2,153.79
SLAB_3634,2026-01-23 17:01:50.519918,37.61,53.35,0.416,883.13,209.39
SLAB_3635,2026-01-23 19:10:45.519918,33.6,94.54,0.514,880.98,169.89
SLAB_3636,2026-01-23 21:20:16.519918,33.76,50.86,0.387,878.82,163.62
SLAB_3637,2026-01-24 02:33:03.519918,31.21,71.65,0.443,873.61,144.14
SLAB_3638,2026-01-24 02:43:46.519918,40.24,90.89,0.353,873.43,252.61
SLAB_3639,2026-01-24 12:02:36.519918,43.72,48.08,0.446,864.12,279.53
SLAB_3640,2026-01-24 13:04:06.519918,43.82,93.4,0.361,863.09,291.48
SLAB_3641,2026-01-24 13:51:15.519918,28.5,92.11,0.546,862.3,128.08
SLAB_3642,2026-01-24 14:22:03.519918,42.49,88.65,0.508,861.79,251.78
SLAB_3643,2026-01-24 14:23:40.519918,39.75,51.8,0.448,861.76,220.03
SLAB_3644,2026-01-24 19:22:03.519918,30.06,74.87,0.367,856.79,138.38
SLAB_3645,2026-01-25 05:22:41.519918,26.35,81.85,0.468,846.78,118.57
SLAB_3646,2026-01-25 06:05:19.519918,30.36,94.23,0.502,846.07,141.34
SLAB_3647,2026-01-25 08:58:48.519918,43.24,49.92,0.388,843.18,280.34
SLAB_3648,2026-01-25 09:20:03.519918,37.66,82.13,0.464,842.82,212.06
SLAB_3649,2026-01-25 10:33:36.519918,39.42,58.63,0.513,841.6,223.69
SLAB_3650,2026-01-25 14:49:01.519918,30.14,49.66,0.504,837.34,131.53
SLAB_3651,2026-01-25 15:18:35.519918,39.39,63.18,0.511,836.85,210.64
SLAB_3652,2026-01-25 17:38:00.519918,25.56,83.66,0.526,834.53,113.48
SLAB_3653,2026-01-25 23:55:28.519918,32.51,65.57,0.538,828.23,155.83
SLAB_3654,2026-01-26 02:28:39.519918,37.54,69.56,0.431,825.68,213.23
SLAB_3655,2026-01-26 04:17:07.519918,27.92,94.73,0.464,823.87,121.36
SLAB_3656,2026-01-26 06:35:00.519918,41.46,61.95,0.508,821.58,237.12
SLAB_3657,2026-01-26 07:08:43.519918,29.7,73.85,0.489,821.01,138.92
SLAB_3658,2026-01-26 14:09:38.519918,38.05,60.09,0.549,814.0,191.27
SLAB_3659,2026-01-26 16:23:10.519918,33.1,61.6,0.353,811.77,169.92
SLAB_3660,2026-01-26 16:34:59.519918,36.92,78.26,0.421,811.58,201.38
SLAB_3661,2026-01-26 20:29:21.519918,27.15,91.58,0.406,807.67,118.88
SLAB_3662,2026-01-26 22:13:08.519918,25.34,69.83,0.402,805.94,107.97
SLAB_3663,2026-01-26 22:41:31.519918,43.19,82.26,0.395,805.47,274.0
SLAB_3664,2026-01-26 23:51:11.519918,30.39,44.91,0.492,804.31,130.83
SLAB_3665,2026-01-27 01:22:06.519918,41.39,51.61,0.367,802.79,254.41
SLAB_3666,2026-01-27 03:57:19.519918,44.99,67.62,0.498,800.2,280.56
SLAB_3667,2026-01-27 08:15:01.519918,29.23,41.1,0.489,795.91,124.84
SLAB_3668,2026-01-27 09:57:25.519918,30.3,53.91,0.4,794.2,147.67
SLAB_3669,2026-01-27 13:09:10.519918,38.26,68.46,0.401,791.01,215.58
SLAB_3670,2026-01-27 13:15:01.519918,44.31,40.82,0.476,790.91,270.27
SLAB_3671,2026-01-27 15:20:05.519918,43.32,54.55,0.502,788.82,267.54
SLAB_3672,2026-01-27 16:29:06.519918,35.06,68.27,0.525,787.67,182.29
SLAB_3673,2026-01-27 18:59:11.519918,40.9,71.52,0.52,785.17,224.26
SLAB_3674,2026-01-28 00:09:25.519918,27.71,90.92,0.543,780.0,121.07
SLAB_3675,2026-01-28 00:16:49.519918,44.55,75.49,0.466,779.88,291.35
SLAB_3676,2026-01-28 00:18:53.519918,44.29,62.81,0.532,779.84,268.4
SLAB_3677,2026-01-28 05:21:29.519918,28.27,91.17,0.512,774.8,130.46
SLAB_3678,2026-01-28 05:41:05.519918,30.99,83.17,0.529,774.47,150.99
SLAB_3679,2026-01-28 10:45:29.519918,27.0,51.0,0.352,769.4,126.62
SLAB_3680,2026-01-28 11:31:37.519918,30.43,47.2,0.543,768.63,130.8
SLAB_3681,2026-01-28 14:20:59.519918,41.32,77.17,0.445,765.81,242.45
SLAB_3682,2026-01-28 15:23:00.519918,32.57,70.79,0.51,764.78,162.72
SLAB_3683,2026-01-28 16:38:25.519918,26.77,83.43,0.375,763.52,122.35
SLAB_3684,2026-01-28 17:21:00.519918,31.84,80.63,0.429,762.81,151.97
SLAB_3685,2026-01-28 23:30:55.519918,44.63,74.39,0.404,756.64,302.39
SLAB_3686,2026-01-29 01:18:08.519918,37.59,94.25,0.408,754.86,209.82
SLAB_3687,2026-01-29 04:44:16.519918,33.32,69.35,0.375,751.42,166.64
SLAB_3688,2026-01-29 08:38:42.519918,28.33,46.22,0.511,747.51,125.96
SLAB_3689,2026-01-29 09:50:40.519918,44.72,85.56,0.352,746.31,297.28
SLAB_3690,2026-01-29 10:25:36.519918,41.42,53.85,0.413,745.73,236.63
SLAB_3691,2026-01-29 14:12:57.519918,30.63,82.75,0.385,741.94,146.5
SLAB_3692,2026-01-29 20:21:45.519918,26.4,92.64,0.468,735.8,118.43
SLAB_3693,2026-01-29 23:36:39.519918,26.13,78.32,0.401,732.55,112.48
SLAB_3694,2026-01-29 23:54:00.519918,27.41,72.78,0.402,732.26,123.99
SLAB_3695,2026-01-30 01:34:03.519918,36.62,65.32,0.448,730.59,197.33
SLAB_3696,2026-01-30 03:56:39.519918,43.58,60.04,0.481,728.21,278.31
SLAB_3697,2026-01-30 20:01:39.519918,34.93,59.42,0.374,712.13,178.3
SLAB_3698,2026-01-30 20:11:21.519918,41.86,75.0,0.385,711.97,269.84
SLAB_3699,2026-01-31 02:07:40.519918,33.92,81.32,0.399,706.03,171.69
SLAB_3700,2026-01-31 02:55:38.519918,39.17,77.32,0.545,705.23,219.31
SLAB_3701,2026-01-31 03:00:57.519918,39.64,50.91,0.429,705.14,222.95
SLAB_3702,2026-01-31 03:07:41.519918,28.48,67.17,0.47,705.03,122.37
SLAB_3703,2026-01-31 05:58:39.519918,32.22,83.54,0.398,702.18,165.62
SLAB_3704,2026-01-31 06:21:24.519918,37.75,66.16,0.448,701.8,200.5
SLAB_3705,2026-01-31 07:50:29.519918,26.41,69.51,0.365,700.32,115.42
SLAB_3706,2026-01-31 08:51:02.519918,32.23,82.41,0.357,699.31,162.41
SLAB_3707,2026-01-31 09:17:37.519918,35.7,76.37,0.444,698.87,191.47
SLAB_3708,2026-01-31 12:13:38.519918,44.92,62.51,0.43,695.93,285.78
SLAB_3709,2026-01-31 15:09:14.519918,34.49,89.25,0.377,693.0,178.93
SLAB_3710,2026-01-31 15:24:30.519918,41.32,48.94,0.488,692.75,225.94
SLAB_3711,2026-01-31 18:37:33.519918,33.64,94.75,0.549,689.53,165.57
SLAB_3712,2026-01-31 20:53:38.519918,40.93,46.54,0.429,687.26,236.33
SLAB_3713,2026-01-31 21:20:07.519918,36.91,40.82,0.475,686.82,185.29
SLAB_3714,2026-02-01 03:17:23.519918,42.73,88.95,0.543,680.87,248.19
SLAB_3715,2026-02-01 05:47:59.519918,33.22,53.47,0.516,678.36,156.36
SLAB_3716,2026-02-01 07:43:15.519918,37.09,80.13,0.443,676.44,208.97
SLAB_3717,2026-02-01 08:55:07.519918,37.6,84.61,0.497,675.24,209.2
SLAB_3718,2026-02-01 12:16:52.519918,33.35,87.24,0.376,671.88,180.34
SLAB_3719,2026-02-01 13:43:18.519918,27.89,94.54,0.452,670.44,121.62
SLAB_3720,2026-02-01 13:44:35.519918,26.87,56.17,0.406,670.42,124.01
SLAB_3721,2026-02-01 14:24:32.519918,25.33,79.06,0.382,669.75,111.11
SLAB_3722,2026-02-01 19:23:35.519918,42.47,46.35,0.435,664.77,268.39
SLAB_3723,2026-02-01 19:46:36.519918,29.73,62.37,0.376,664.38,136.98
SLAB_3724,2026-02-02 01:06:51.519918,29.23,86.64,0.49,659.04,133.73
SLAB_3725,2026-02-02 02:30:36.519918,39.72,60.22,0.441,657.65,223.35
SLAB_3726,2026-02-02 02:31:49.519918,31.4,72.51,0.456,657.63,147.83
SLAB_3727,2026-02-02 03:20:01.519918,35.12,67.71,0.379,656.83,192.66
SLAB_3728,2026-02-02 05:16:31.519918,28.25,75.53,0.378,654.88,134.94
SLAB_3729,2026-02-02 08:27:42.519918,44.19,93.51,0.467,651.7,302.99
SLAB_3730,2026-02-02 09:23:35.519918,42.03,43.07,0.547,650.77,241.21
SLAB_3731,2026-02-02 09:24:02.519918,42.28,71.57,0.369,650.76,266.62
SLAB_3732,2026-02-02 11:23:44.519918,33.14,87.47,0.407,648.76,163.06
SLAB_3733,2026-02-02 14:14:43.519918,40.25,66.48,0.524,645.91,237.71
SLAB_3734,2026-02-02 16:09:30.519918,27.88,44.32,0.364,644.0,126.11
SLAB_3735,2026-02-02 17:12:31.519918,25.17,70.83,0.525,642.95,106.79
SLAB_3736,2026-02-02 18:12:51.519918,25.4,58.26,0.455,641.94,106.57
SLAB_3737,2026-02-02 19:07:18.519918,36.73,48.52,0.432,641.04,194.59
SLAB_3738,2026-02-02 19:19:42.519918,34.11,86.7,0.412,640.83,186.09
SLAB_3739,2026-02-02 19:32:36.519918,35.36,68.69,0.409,640.62,180.24
SLAB_3740,2026-02-03 00:17:58.519918,25.15,91.33,0.411,635.86,109.61
SLAB_3741,2026-02-03 00:41:30.519918,33.45,84.33,0.527,635.47,158.37
SLAB_3742,2026-02-03 01:30:08.519918,39.36,78.11,0.495,634.66,228.66
SLAB_3743,2026-02-03 02:10:06.519918,33.85,40.28,0.484,633.99,155.31
SLAB_3744,2026-02-03 02:24:13.519918,39.64,63.53,0.51,633.76,211.19
SLAB_3745,2026-02-03 05:01:00.519918,29.66,50.86,0.401,631.14,134.03
SLAB_3746,2026-02-03 05:08:18.519918,41.26,90.09,0.474,631.02,249.45
SLAB_3747,2026-02-03 10:48:09.519918,36.77,49.6,0.442,625.36,191.63
SLAB_3748,2026-02-03 18:48:19.519918,29.22,55.73,0.506,617.35,122.88
SLAB_3749,2026-02-03 20:26:21.519918,29.73,68.43,0.412,615.72,145.77
SLAB_3750,2026-02-03 21:42:55.519918,37.56,54.48,0.479,614.44,208.38
SLAB_3751,2026-02-03 21:50:30.519918,41.6,51.54,0.526,614.32,232.48
SLAB_3752,2026-02-03 22:20:31.519918,33.31,72.95,0.43,613.82,171.22
SLAB_3753,2026-02-04 00:06:05.519918,30.17,44.89,0.363,612.06,142.82
SLAB_3754,2026-02-04 01:52:01.519918,42.34,43.2,0.453,610.29,244.91
SLAB_3755,2026-02-04 02:43:40.519918,38.39,60.47,0.419,609.43,209.07
SLAB_3756,2026-02-04 09:16:26.519918,33.96,79.64,0.484,602.88,170.32
SLAB_3757,2026-02-04 09:40:49.519918,34.76,70.51,0.54,602.48,170.47
SLAB_3758,2026-02-04 10:43:19.519918,29.09,63.26,0.447,601.44,129.3
SLAB_3759,2026-02-04 11:06:55.519918,37.54,71.12,0.443,601.04,212.01
SLAB_3760,2026-02-04 17:44:14.519918,32.17,60.1,0.481,594.42,152.22
SLAB_3761,2026-02-04 17:45:35.519918,44.91,91.49,0.371,594.4,314.83
SLAB_3762,2026-02-04 18:39:39.519918,34.6,43.02,0.401,593.5,169.64
SLAB_3763,2026-02-05 00:11:22.519918,34.72,77.04,0.534,587.97,173.74
SLAB_3764,2026-02-05 00:49:36.519918,36.32,89.02,0.484,587.33,190.49
SLAB_3765,2026-02-05 04:26:00.519918,43.34,84.21,0.353,583.73,288.15
SLAB_3766,2026-02-05 05:57:53.519918,41.02,50.12,0.391,582.19,250.6
SLAB_3767,2026-02-05 07:44:25.519918,34.02,56.28,0.487,580.42,171.06
SLAB_3768,2026-02-05 11:54:36.519918,39.37,79.44,0.503,576.25,218.65
SLAB_3769,2026-02-05 12:41:51.519918,36.72,44.63,0.518,575.46,189.75
SLAB_3770,2026-02-05 12:47:35.519918,34.85,84.65,0.408,575.37,193.05
SLAB_3771,2026-02-05 13:13:01.519918,28.85,79.54,0.536,574.94,129.62
SLAB_3772,2026-02-05 14:00:40.519918,34.28,80.13,0.461,574.15,168.87
SLAB_3773,2026-02-05 17:59:17.519918,29.92,45.51,0.489,570.17,135.38
SLAB_3774,2026-02-05 19:40:50.519918,43.3,79.48,0.469,568.48,261.47
SLAB_3775,2026-02-06 03:34:55.519918,31.71,77.39,0.375,560.58,164.26
SLAB_3776,2026-02-06 03:39:16.519918,44.05,85.7,0.543,560.5,276.19
SLAB_3777,2026-02-06 05:44:35.519918,35.66,42.29,0.375,558.42,184.38
SLAB_3778,2026-02-06 08:39:36.519918,37.63,41.27,0.401,555.5,194.44
SLAB_3779,2026-02-06 11:45:10.519918,35.86,60.52,0.513,552.41,179.58
SLAB_3780,2026-02-06 12:21:47.519918,27.59,48.18,0.474,551.8,123.49
SLAB_3781,2026-02-06 13:30:10.519918,32.52,70.71,0.518,550.66,147.28
SLAB_3782,2026-02-06 15:22:15.519918,26.98,90.45,0.453,548.79,121.02
SLAB_3783,2026-02-06 16:54:28.519918,37.46,61.53,0.425,547.25,213.05
SLAB_3784,2026-02-06 20:06:25.519918,33.94,86.47,0.534,544.05,166.3
SLAB_3785,2026-02-07 05:14:55.519918,40.56,40.01,0.357,534.91,237.24
SLAB_3786,2026-02-07 16:01:38.519918,29.41,49.27,0.521,524.13,129.38
SLAB_3787,2026-02-07 18:40:12.519918,28.29,41.67,0.396,521.49,125.77
SLAB_3788,2026-02-07 23:46:55.519918,33.13,58.05,0.52,516.38,152.09
SLAB_3789,2026-02-08 03:51:33.519918,43.53,89.95,0.378,512.3,275.01
SLAB_3790,2026-02-08 04:56:24.519918,39.21,45.33,0.466,511.22,217.6
SLAB_3791,2026-02-08 06:58:06.519918,33.38,73.35,0.528,509.19,168.29
SLAB_3792,2026-02-08 08:19:57.519918,35.35,64.83,0.445,507.83,175.7
SLAB_3793,2026-02-08 09:53:19.519918,26.68,91.62,0.499,506.27,113.94
SLAB_3794,2026-02-08 11:23:10.519918,44.69,46.74,0.511,504.77,272.53
SLAB_3795,2026-02-08 15:03:51.519918,38.33,51.66,0.497,501.09,211.23
SLAB_3796,2026-02-08 16:37:19.519918,30.71,41.62,0.535,499.54,132.35
SLAB_3797,2026-02-08 16:42:24.519918,36.72,63.87,0.439,499.45,203.68
SLAB_3798,2026-02-08 20:40:36.519918,27.19,55.28,0.385,495.48,116.03
SLAB_3799,2026-02-09 11:27:57.519918,44.32,87.84,0.36,480.69,314.84
SLAB_3800,2026-02-09 12:04:16.519918,28.5,73.27,0.399,480.09,132.74
SLAB_3801,2026-02-09 16:05:52.519918,37.96,73.77,0.379,476.06,219.7
SLAB_3802,2026-02-09 17:14:12.519918,29.91,69.26,0.462,474.92,136.16
SLAB_3803,2026-02-09 20:16:35.519918,39.35,45.05,0.387,471.88,230.06
SLAB_3804,2026-02-09 21:05:47.519918,40.54,64.48,0.358,471.06,236.98
SLAB_3805,2026-02-09 22:13:10.519918,38.47,94.97,0.357,469.94,218.51
SLAB_3806,2026-02-09 23:18:31.519918,37.29,85.94,0.516,468.85,198.3
SLAB_3807,2026-02-10 02:22:26.519918,42.85,89.14,0.468,465.78,278.83
SLAB_3808,2026-02-10 10:32:03.519918,26.57,85.28,0.422,457.62,122.61
SLAB_3809,2026-02-10 11:36:35.519918,31.62,45.67,0.529,456.55,143.28
SLAB_3810,2026-02-10 12:32:06.519918,29.97,52.51,0.364,455.62,142.39
SLAB_3811,2026-02-10 13:26:24.519918,44.76,40.17,0.546,454.72,261.08
SLAB_3812,2026-02-10 13:55:59.519918,32.79,56.69,0.473,454.23,162.65
SLAB_3813,2026-02-10 14:28:21.519918,39.65,45.97,0.387,453.69,233.88
SLAB_3814,2026-02-10 17:27:23.519918,38.69,66.0,0.486,450.7,216.28
SLAB_3815,2026-02-10 22:58:09.519918,29.24,77.24,0.503,445.19,131.72
SLAB_3816,2026-02-10 23:06:35.519918,29.78,88.1,0.436,445.05,147.88
SLAB_3817,2026-02-11 04:38:06.519918,30.63,81.21,0.522,439.52,146.94
SLAB_3818,2026-02-11 08:35:12.519918,33.22,91.62,0.38,435.57,175.94
SLAB_3819,2026-02-11 10:45:50.519918,29.69,42.96,0.406,433.4,133.8
SLAB_3820,2026-02-11 12:41:45.519918,25.39,40.67,0.369,431.46,110.5
SLAB_3821,2026-02-11 15:22:39.519918,42.59,76.37,0.392,428.78,272.59
SLAB_3822,2026-02-11 15:27:23.519918,44.31,55.91,0.398,428.7,283.76
SLAB_3823,2026-02-11 19:47:23.519918,31.83,53.94,0.534,424.37,142.85
SLAB_3824,2026-02-11 22:47:36.519918,31.77,58.2,0.366,421.37,154.72
SLAB_3825,2026-02-12 00:12:56.519918,25.14,54.84,0.435,419.94,107.3
SLAB_3826,2026-02-12 01:13:09.519918,38.61,68.13,0.456,418.94,213.5
SLAB_3827,2026-02-12 01:30:55.519918,41.51,64.21,0.53,418.64,234.01
SLAB_3828,2026-02-12 04:09:10.519918,27.93,68.18,0.55,416.01,122.96
SLAB_3829,2026-02-12 04:31:14.519918,28.19,77.0,0.501,415.64,125.51
SLAB_3830,2026-02-12 08:15:45.519918,40.8,61.29,0.544,411.9,219.56
SLAB_3831,2026-02-12 08:46:32.519918,37.33,53.82,0.507,411.38,192.04
SLAB_3832,2026-02-12 10:17:16.519918,25.9,49.14,0.543,409.87,109.63
SLAB_3833,2026-02-12 10:26:43.519918,37.45,59.22,0.491,409.71,203.33
SLAB_3834,2026-02-12 14:23:00.519918,31.18,80.8,0.366,405.78,152.43
SLAB_3835,2026-02-12 17:16:35.519918,32.37,81.62,0.43,402.88,168.02
SLAB_3836,2026-02-12 18:23:17.519918,40.39,76.68,0.479,401.77,224.89
SLAB_3837,2026-02-12 18:30:03.519918,41.22,52.87,0.42,401.66,255.26
SLAB_3838,2026-02-12 21:42:06.519918,33.01,72.34,0.405,398.46,162.14
SLAB_3839,2026-02-13 01:39:38.519918,43.94,71.39,0.465,394.5,265.11
SLAB_3840,2026-02-13 03:24:45.519918,33.13,66.63,0.537,392.75,156.67
SLAB_3841,2026-02-13 05:57:28.519918,40.44,70.25,0.357,390.2,242.11
SLAB_3842,2026-02-13 15:36:29.519918,34.68,67.05,0.504,380.55,173.72
SLAB_3843,2026-02-13 16:45:06.519918,42.95,71.1,0.495,379.41,270.43
SLAB_3844,2026-02-13 17:47:18.519918,43.16,79.35,0.543,378.37,271.4
SLAB_3845,2026-02-13 20:53:46.519918,26.75,46.03,0.536,375.26,109.32
SLAB_3846,2026-02-13 22:19:11.519918,43.73,81.23,0.502,373.84,272.82
SLAB_3847,2026-02-14 02:13:12.519918,41.51,47.47,0.454,369.94,234.13
SLAB_3848,2026-02-14 04:43:08.519918,40.83,43.66,0.391,367.44,228.94
SLAB_3849,2026-02-14 04:49:59.519918,29.02,93.68,0.459,367.33,137.21
SLAB_3850,2026-02-14 06:11:19.519918,41.1,92.63,0.503,365.97,234.22
SLAB_3851,2026-02-14 06:44:55.519918,42.0,43.32,0.529,365.41,245.58
SLAB_3852,2026-02-14 07:56:30.519918,30.78,64.38,0.508,364.22,141.55
SLAB_3853,2026-02-14 14:10:21.519918,44.05,50.24,0.389,357.99,273.88
SLAB_3854,2026-02-14 16:41:49.519918,26.0,66.69,0.47,355.46,111.87
SLAB_3855,2026-02-14 17:28:25.519918,28.0,85.66,0.416,354.69,125.22
SLAB_3856,2026-02-14 19:52:49.519918,35.75,92.28,0.352,352.28,198.42
SLAB_3857,2026-02-14 21:17:07.519918,36.52,74.88,0.39,350.87,206.53
SLAB_3858,2026-02-14 23:43:42.519918,37.9,59.46,0.373,348.43,212.03
SLAB_3859,2026-02-15 00:27:13.519918,25.34,73.18,0.519,347.71,102.46
SLAB_3860,2026-02-15 01:22:40.519918,44.21,57.16,0.402,346.78,291.68
SLAB_3861,2026-02-15 02:53:03.519918,25.89,90.04,0.407,345.27,112.9
SLAB_3862,2026-02-15 03:06:28.519918,27.86,87.87,0.542,345.05,125.22
SLAB_3863,2026-02-15 06:58:29.519918,25.28,70.7,0.426,341.18,109.39
SLAB_3864,2026-02-15 08:55:52.519918,36.34,57.86,0.352,339.23,197.22
SLAB_3865,2026-02-15 09:04:14.519918,43.65,56.14,0.407,339.09,286.57
SLAB_3866,2026-02-15 10:11:32.519918,38.32,41.84,0.374,337.97,217.44
SLAB_3867,2026-02-15 14:21:05.519918,41.45,84.87,0.371,333.81,248.52
SLAB_3868,2026-02-15 15:26:20.519918,25.27,64.77,0.365,332.72,109.25
SLAB_3869,2026-02-15 16:41:39.519918,35.84,57.88,0.469,331.46,191.15
SLAB_3870,2026-02-15 17:10:46.519918,34.19,65.91,0.388,330.98,168.22
SLAB_3871,2026-02-15 18:35:36.519918,34.98,85.03,0.422,329.57,186.01
SLAB_3872,2026-02-15 20:02:33.519918,26.44,46.85,0.522,328.12,111.82
SLAB_3873,2026-02-15 23:54:19.519918,38.69,87.17,0.435,324.25,225.04
SLAB_3874,2026-02-16 01:40:20.519918,35.06,89.36,0.533,322.49,183.26
SLAB_3875,2026-02-16 04:55:30.519918,40.3,92.07,0.45,319.23,245.95
SLAB_3876,2026-02-16 12:08:10.519918,34.71,61.86,0.43,312.02,180.98
SLAB_3877,2026-02-16 12:21:25.519918,27.99,51.94,0.5,311.8,124.34
SLAB_3878,2026-02-16 13:39:39.519918,37.97,60.55,0.365,310.5,217.58
SLAB_3879,2026-02-16 14:26:39.519918,28.45,58.31,0.368,309.71,129.87
SLAB_3880,2026-02-16 14:51:23.519918,42.45,49.69,0.48,309.3,251.15
SLAB_3881,2026-02-16 16:02:26.519918,37.26,73.4,0.447,308.12,207.45
SLAB_3882,2026-02-16 17:37:08.519918,28.14,66.21,0.508,306.54,127.61
SLAB_3883,2026-02-16 17:58:49.519918,44.25,87.61,0.533,306.18,273.65
SLAB_3884,2026-02-16 18:43:19.519918,35.37,41.77,0.428,305.44,176.91
